description,date,sentiment
Vinicius Jr's brace secures 2-2 draw for Real Madrid at Bayern | Daily Sabah  Daily Sabah,"(1, 5, 2024)",POSITIVE
"Behind Vinícius Jr. brace, Real Madrid earns crucial draw against Bayern Munich in Champions League semifinal  CNN","(1, 5, 2024)",POSITIVE
Rivaldo makes case for Vini Jr. to win Ballon d'Or  dazn.com,"(3, 5, 2024)",POSITIVE
Champions League | Vinicius’ brace earns Real a draw at Bayern  The Hindu,"(2, 5, 2024)",POSITIVE
Three key battles that could decide Real Madrid vs Bayern Munich  Bayern Strikes,"(8, 5, 2024)",POSITIVE
Vinícius Jr. is Clear On the New Era  beIN SPORTS,"(5, 5, 2024)",POSITIVE
Cadiz player sought out Vinicius Junior to justify controversial tweet from 2022 World Cup  Football Espana,"(5, 5, 2024)",NEGATIVE
Vinicius hits brace as Real Madrid come back to snatch draw at Bayern  The Japan Times,"(1, 5, 2024)",POSITIVE
VIDEO: Carvajal on how much Vinicius Jr. has improved recently  BeSoccer EN,"(8, 5, 2024)",POSITIVE
"Jack Grealish Joins Neymar, Eden Hazard and Vinicius Jr. in Crowning Kyle Walker as Toughest Opponent  EssentiallySports","(4, 5, 2024)",NEGATIVE
Vinicius Jr.'s 'dart' to Barça and Araújo to celebrate LaLiga  FC Barcelona Noticias,"(4, 5, 2024)",POSITIVE
Real Madrid Vs. Cadiz Preview: Ancelotti Makes Huge Lineup Rotations  Forbes,"(4, 5, 2024)",POSITIVE
Real Madrid Star Vinicius Jr. Backs Bellingham For Top Individual Prize  Forbes,"(15, 5, 2024)",POSITIVE
What Is Vinicius Jr’s Net Worth & How Much Does He Earn at Real Madrid?  EssentiallySports,"(14, 5, 2024)",NEGATIVE
Vini Jr. focused on UCL amid Ballon d'Or clamor  ESPN,"(9, 5, 2024)",NEGATIVE
"The joy of Jude Bellingham and Vinicius Jr, Real Madrid’s Ballon d’Or contenders  The New York Times","(14, 5, 2024)",POSITIVE
"Vinicius very close to first Ballon d'Or win, says Ancelotti  Reuters","(10, 5, 2024)",NEGATIVE
Real Madrid manager Carlo Ancelotti praises Vinicius Jr  BBC.com,"(10, 5, 2024)",POSITIVE
Jude Bellingham reveals who he believes is the best player in the world  The18,"(12, 5, 2024)",POSITIVE
Three key battles that could decide Real Madrid vs Bayern Munich  Bayern Strikes,"(8, 5, 2024)",POSITIVE
Flamengo Already Has the Next Vinícius Jr.  beIN SPORTS,"(15, 5, 2024)",NEGATIVE
Footage of Vinicius Jr winding up Bayern Munich player surfaces after Real Madrid victory  SPORTbible,"(9, 5, 2024)",POSITIVE
Real Madrid thrash Alaves with Vinicius Jr scoring twice  Marca.com,"(14, 5, 2024)",POSITIVE
"Real Madrid Will Sell Vinicius Jr. To Accommodate Mbappe, French Legend Says  Forbes","(15, 5, 2024)",POSITIVE
"Vinícius Júnior - La Liga Attacker - News, Stats, Bio and more - The Athletic  The New York Times","(13, 5, 2024)",NEGATIVE
'This is Vinícius' moment' - Ancelotti on Real Madrid star's form  ESPN,"(10, 5, 2024)",NEGATIVE
Watch: Vinicius Jr’s time wasting vs. Bayern Munich is a work of art  The18,"(10, 5, 2024)",NEGATIVE
Vinicius Jr. timeline: 16 times Real Madrid star was racially abused by fans  ESPN,"(21, 5, 2024)",NEGATIVE
Meet the Parents of Real Madrid's Rising Star Vinicius Jr.: Tatiana Vinicius and José Paixao de Oliveira  BBN Times,"(22, 5, 2024)",POSITIVE
Real Madrid Star Vinicius Jr. Backs Bellingham For Top Individual Prize  Forbes,"(15, 5, 2024)",POSITIVE
Real Madrid player ratings vs Alaves: Dortmund beware - Jude Bellingham and Vinicius Jr aren't slowing down! Superstar duo shine as Blancos warm-up for Champions League final in style  Goal.com,"(15, 5, 2024)",POSITIVE
Flamengo Already Has the Next Vinícius Jr.  beIN SPORTS,"(15, 5, 2024)",NEGATIVE
"Jude Bellingham, Vinicius Jr Shine As Champions Real Madrid Smash Alaves  NDTV Sports","(15, 5, 2024)",POSITIVE
Real Madrid star Vinicius Jr reveals his idols  BeSoccer EN,"(22, 5, 2024)",POSITIVE
Artist campaigns against racism with pins and threads artwork of footballer Vinicius Jr  Guinness World Records,"(16, 5, 2024)",POSITIVE
"Real Madrid Will Sell Vinicius Jr. To Accommodate Mbappe, French Legend Says  Forbes","(15, 5, 2024)",POSITIVE
Rodrygo And Vinicius Jr Are On The Bench | 4-3-1-2 Real Madrid Predicted Lineup Vs Villarreal  OneFootball - English,"(17, 5, 2024)",POSITIVE
"""He's the best"" - Real Madrid defender chooses between Jude Bellingham and Vinicius Jr for 2024 Ballon d'Or  Sportskeeda","(16, 5, 2024)",POSITIVE
"LaLiga: Vinicius Junior, Jude Bellingham steal the show in Real Madrid's 5-0 win over Alaves  The Times of India","(15, 5, 2024)",POSITIVE
La Liga: Vinicius double helps Real to 5-0 win over Alaves  Sportstar,"(15, 5, 2024)",POSITIVE
FIFA urge all national federations to make racist abuse a disciplinary offence after consulting with victims i  Daily Mail,"(16, 5, 2024)",NEGATIVE
Who were the best South American players in Europe this season?  ESPN,"(21, 5, 2024)",POSITIVE
