description,date,sentiment
77th Army Band gets new commander May 1  United States Army,"(12, 5, 2024)",POSITIVE
BARBARA LEWANDOWSKI  Gloucester Mathews Gazette Journal,"(8, 5, 2024)",POSITIVE
Robert Lewandowski set for showdown talks with Barcelona as striker set for massive wage rise despite uncertainty about his future  Goal.com,"(12, 5, 2024)",POSITIVE
Report: France Football considering awarding 2020 Ballon d’Or to Robert Lewandowski four years on  Bavarian Football Works,"(14, 5, 2024)",NEGATIVE
John Lewandowski  Reading Eagle,"(12, 5, 2024)",POSITIVE
Firm posture! Lewandowski prioritizes fulfilling his contract with FC Barcelona  FC Barcelona Noticias,"(12, 5, 2024)",POSITIVE
"Xavi: ""Lewandowski? I didn't like being changed either""  MUNDO DEPORTIVO","(14, 5, 2024)",NEGATIVE
"Lewandowski committed to Barcelona amid speculation over his future, says agent  sportsmax.tv","(12, 5, 2024)",NEGATIVE
Barcelona will have to make payment to Bayern if Lewandowski scores two more goals  Barca Blaugranes,"(12, 5, 2024)",NEGATIVE
Robert Lewandowski could finally be given Ballon d’Or award...  talkSPORT,"(14, 5, 2024)",POSITIVE
Robert Lewandowski’s old comments on accepting 2020 Ballon d'Or resurface as France Football consider huge twist  Sportskeeda,"(15, 5, 2024)",POSITIVE
Atletico are keeping an eye on Lewandowski's situation at Barca in search of another Luis Suarez  FC Barcelona Noticias,"(8, 5, 2024)",POSITIVE
Bayern Munich to get money from FC Barcelona if Robert Lewandowski nets 25+ goals  Bavarian Football Works,"(13, 5, 2024)",NEGATIVE
Lewandowski's future secured by crucial fact  MUNDO DEPORTIVO,"(13, 5, 2024)",POSITIVE
Trump campaign hires Corey Lewandowski as convention adviser  CNN,"(21, 5, 2024)",NEGATIVE
Lewandowski 'clear' he will stay at Barça next term  ESPN,"(22, 5, 2024)",POSITIVE
"Lewandowski Engineers acquired by Verdantas, moves to Erie Street Market  Toledo Blade","(21, 5, 2024)",NEGATIVE
"Corey Lewandowski, Trump’s First Campaign Manager, Is Brought Back for G.O.P. Convention  The New York Times","(21, 5, 2024)",POSITIVE
INTERVIEW: Robert Lewandowski on Esports vs. Sports  Esports.net News,"(22, 5, 2024)",POSITIVE
Corey Lewandowski joins Trump campaign to assist with convention  The Hill,"(21, 5, 2024)",POSITIVE
Trump Campaign Bringing on Corey Lewandowski for GOP Convention  National Review,"(21, 5, 2024)",POSITIVE
Lewandowski stay at Barcelona benefits club's youth movement  World Soccer Talk,"(22, 5, 2024)",POSITIVE
G2A.COM joins forces with superstar striker Robert Lewandowski  PR Newswire,"(22, 5, 2024)",POSITIVE
Robert Lewandowski deserves the 2020 Ballon d’Or. But France Football won’t give it to him.  Barca Blaugranes,"(17, 5, 2024)",NEGATIVE
Stays! Lewandowski makes it clear that he will continue at Barça for the 24/25 season  FC Barcelona Noticias,"(22, 5, 2024)",POSITIVE
Lewandowski does not fear Mbappe arrival at Real Madrid: We're not afraid  Marca.com,"(22, 5, 2024)",POSITIVE
"Araujo, Gündoğan and Lewandowski included in LaLiga's 'Team Of The Season'  Official FC Barcelona Website","(17, 5, 2024)",POSITIVE
Robert Lewandowski affirms commitment to Barcelona amid exit rumours  PlanetSport,"(22, 5, 2024)",POSITIVE
Led by Lewandowski: 5 players urging Barcelona to sack Xavi  World Soccer Talk,"(19, 5, 2024)",NEGATIVE
