player;text;date;lang
Ferran Torres;"Nothing in the world can break we Barcelona fans... Visca Barca Visca Catalunya 

Gavi/Lewandowski/Cancelo/Lamine Yamal/Xavi/Felix/Marcos Alonso/Raphinha/Balde/De Jong/Ferran Torres/Gundogan/Ter Stegen/Araujo/La Liga/Romeu";2023-09-23T19:14:00.000Z;ca
Ferran Torres;"O que acaba de falhar Ferran Torres 

 
@LaLiga
 | 
@FCBarcelona
  0 x 1 
@RCCelta
 

#LaLigaELEVEN";2023-09-23T17:59:33.000Z;pt
Ferran Torres;El Ferran Torres anda metiendo demasiado polvo mágico con esa mentalidad de tiburón.;2023-09-23T23:09:42.000Z;es
Ferran Torres;Ferran Torres, Lewandowski y Joao Félix, la delantera contra el Celta;2023-09-23T15:11:06.000Z;es
Ferran Torres;"Barcelona attackers so far:

Joao Felix: 4 games, 3 goals, 2 assist
Lamine Yamal: 6 games, 2 assists
Raphinha: 5 games, 1 goal, 2 assists
Ferran Torres: 5 games, 3 goals
Lewandowski: 7 games, 7 goals, 4 assists

Ousmane Dembele: 6 games, 0 goals, 0 assists

We scammed PSG.";2023-09-24T09:33:49.000Z;en
Ferran Torres;Entra Raphinha  por Ferran Torres ;2023-09-23T18:04:16.000Z;pt
Ferran Torres;"Esses são os mesmos que chamam o Douglas Luiz de bagre e falam que esse tal jogador é desvalorizado.

""Ain, mas o City queria""

O City tinha o Ferran Torres e atualmente tem o Phillips.";2023-09-24T19:26:01.000Z;pt
Ferran Torres;" Ferran Torres on X 
""Without your encouragement, these three points would not have stayed at home, culers!  Always together!""";2023-09-23T20:14:01.000Z;en
Ferran Torres;"À moins que je ne me réveille en sursaut en repensant dans mon sommeil à la performance  de Ferran Torres 

??";2023-09-23T20:57:05.000Z;fr
Ferran Torres;me demande bien ce que pense Luka dU Requin Ferran Torres lol;2023-09-23T20:38:16.000Z;fr
Ferran Torres;"#Esports  Ferran de Torres, de l’ATE, sotscampió de Cross M55 amb Espanya a l’Europeu Màster a l’aire lliure 

https://canal21ebre.com/2023/09/24/ferran-de-torres-de-late-sotscampio-de-cross-m55-amb-espanya-a-leuropeu-master-a-laire-lliure/…";2023-09-24T20:01:27.000Z;ca
Ferran Torres;"I need that last minute tactics next time we meet Getafe please 

Raphinha interior, Lamine Yamal cutting inside with Cancelo overlapping. 

Felix, Lewandowski and Ferran Torres waiting in the box. ";2023-09-23T19:32:18.000Z;en
Ferran Torres;Ferran Torres is back to default settings ;2023-09-23T18:03:09.000Z;en
Ferran Torres;"Fernando Torres se estaba muriendo en el campo y el Cholo Simeone estaba dando instrucciones tácticas. Ese tipo de persona es.

Encima me dijeron que en un famoso restaurante madrileño tiro el dinero al suelo porque al camarero se le cayó un plato. Les pago tirando el dinero";2023-09-24T21:13:32.000Z;es
Ferran Torres;Le grand Ferran Torres joue ce soir et tu crois je vais me laver ?;2023-09-23T11:52:57.000Z;fr
Ferran Torres;"Man I just dont want to see Ferran Torres on that Right wing again. 

Keep him as a super sub or play him at striker. 

We need a proper 1v1 winger in Yamal or Raphinha. 

Also it was frustrating to see Gundogan and Araujo not making any passes into Yamal.";2023-09-23T19:32:58.000Z;en
Ferran Torres;PLS HELP who got that one who need mbappe when they got ferran torres edit i think the op tiktok account got suspended and i cant find it anymore its actually very important to me ;2023-09-23T18:14:26.000Z;en
Ferran Torres;"Marcos Alonso.
Alejandro Baldé.
Ferran Torres.
João Felix.

Oq estes 4 têm em comum? Nenhum conseguiu passar pelo... Mingueza";2023-09-23T18:11:55.000Z;pt
Ferran Torres;"En shock per la mort del Ferran.
Una de les veus més boniques de l’escena catalana.

Trobarem a faltar la teva energia i alegria damunt dels escenaris.

Abraçada immensa a tota la família de 
@strombers
 

Us estimem ";2023-09-21T22:30:04.000Z;ca
Ferran Torres;"""De todos estos #crímenes que se cometieron bajo mi mando para esa época, yo fui uno de los más beneficiados"", aceptó Torres

El general en retiro es el #militar de más alto rango de Colombia en reconocer su culpabilidad en los ""#FalsosPositivos"" (ama)";2023-09-20T05:00:00.000Z;es
Ferran Torres;"João Felix — 4 games, 3 goals, 2 assists
Lamine Yamal — 6 games, 2 assists
Raphinha — 5 games, 1 goal, 2 assists
Ferrán Torres — 5 games, 3 goals
Lewandowski — 7 games, 7 goals, 4 assists

We’re making sense";2023-09-24T12:23:25.000Z;ca
Ferran Torres;"STATISTIQUES DE LA SAISON (7 matchs joués)    

Meilleurs buteurs    

Lewandowski - 6 
Joao Felix - 3
Ferran Torres - 3 
Gavi - 2 
Joao Cancelo - 2 
Frenkie de Jong - 1 ";2023-09-23T18:45:24.000Z;fr
Ferran Torres;" | Fortuna para ganar al 
@GolmunioRCC
 (3-2).

 | Los de Xavi vencen, de milagro, aprovechando errores defensivos del equipo rival.

 | Lewandowski x² y Cancelo, goleadores.

 | Ferrán Torres volvió a su nivel de fallón.

 | Frenkie De Jong, con un esguince de tobillo.";2023-09-23T18:43:07.000Z;es
Ferran Torres;ferran torres seu fdp;2023-09-23T17:59:19.000Z;pt
Ferran Torres;Ahir ens va deixar en Ferran Gallart, cantant dels Strombers. Tenia una de les veus més boniques d'aquest país, i era una persona entranyable, meravellosament carinyosa. Tenia només 50 anys. Quina merda.;2023-09-22T08:37:19.000Z;ca
Ferran Torres;Raphinha  Ferran Torres;2023-09-23T18:08:05.000Z;en
Ferran Torres;Mdr sa a sucer Ferran Torres c un boug qui doit rentrer à la 75min c tt;2023-09-23T18:32:54.000Z;fr
Ferran Torres;pfv não falar do meu amor ferran torres, td mundo erra;2023-09-23T18:12:26.000Z;pt
Ferran Torres;Ferran Torres est-il meilleur en sortie banc que titulaire ? ;2023-09-23T20:24:55.000Z;fr
Ferran Torres;"Otra cosa, lo de la gente que esta fatalizando a un Ferrán en uno de los mejores momentos de forma de su vida diciendo que ""no está para ser titular"" después de 45 minutos jugando en un rol que no le conviene ni le potencia es para hacerse ver eh.";2023-09-23T17:20:06.000Z;es
Ferran Torres;"Molt trist de saber que en Ferran Gallart ens ha deixat.
Se’n va un tio amb una vitalitat enorme que contagiava allà on anaven els 
@strombers
 
Ens quedaran tots els seus himnes i els records de tantes nits de festa, música i alcohol.
Abraçada, companys
https://youtu.be/RCK5GA44IvM?si=WBveToyMLilLCSxQ…";2023-09-21T20:13:35.000Z;ca
Ferran Torres;[70'] Ferran Torres just wide from the edge of the box, it was his first touch.;2023-09-19T20:29:25.000Z;en
Ferran Torres;80 min sans âme, sans but, et 10 min de folie où tout le monde s’y met et on en met 3 ! Ferran Torres, avec tous les joueurs qu’on a pour ce poste, ne doit jamais être titulaire c’est un super sub pour l’instant et il doit s’en contenter. Cancelo top top top joueur ! VISCA BARCA;2023-09-23T18:30:31.000Z;fr
Ferran Torres;"Une légende dit que Ferran Torres est meilleur remplaçant que titulaire. 
Comme Marco Asensio l’était au Real";2023-09-23T17:03:27.000Z;fr
Ferran Torres;bu sezon daha net torreira'yı öne baskıya gönderiyoruz.. bu sefer baskı kırıldığında kerem demirbay yada sergio oliveira merkezde en geride yakalanıyor.. torreira da iyi niyetli gelmeye çalışsa da orası biraz yumuşak kaliyor.. bu tercih.. okan hoca böyle tercih ediyor ama birqz;2023-09-24T11:19:38.000Z;tr
Ferran Torres;Creo que la elección de Ferran hoy, facilita la faena al autobús del Celta. Ferran no es regateador, no encara, y eso hace que su par sólo tenga que seguirle la marca. Yo sacaba a Lamine Yamal en breve.;2023-09-23T17:10:16.000Z;es
Ferran Torres;How the hell is FERNANDO TORRES only 87 rated? ;2023-09-22T13:02:44.000Z;en
Ferran Torres;"El pais despide a un ciudadano de bien, demócrata, íntegro, profesional, solidario, dedicado y sobre todo digno de ser imitado.
Sus enseñanzas seguirán siendo un faro para quienes transitamos su camino.
Su legado y ejemplo seguirá siempre en nuestros corazones.";2023-09-21T15:17:48.000Z;es
Ferran Torres;Torres was genuinely motivated to succeed, but his anxiety often got the better of him. However, he repaid his £50 million transfer fee with his iconic goal at Camp Nou.;2023-09-22T05:21:35.000Z;en
Ferran Torres;"Otra cosa, lo de la gente que esta fatalizando a un Ferrán en uno de los mejores momentos de forma de su vida diciendo que ""no está para ser titular"" después de 45 minutos jugando en un rol que no le conviene ni le potencia es para hacerse ver eh.";2023-09-23T17:20:06.000Z;es
Ferran Torres;"Molt trist de saber que en Ferran Gallart ens ha deixat.
Se’n va un tio amb una vitalitat enorme que contagiava allà on anaven els 
@strombers
 
Ens quedaran tots els seus himnes i els records de tantes nits de festa, música i alcohol.
Abraçada, companys
https://youtu.be/RCK5GA44IvM?si=WBveToyMLilLCSxQ…";2023-09-21T20:13:35.000Z;ca
Ferran Torres;[70'] Ferran Torres just wide from the edge of the box, it was his first touch.;2023-09-19T20:29:25.000Z;en
Ferran Torres;80 min sans âme, sans but, et 10 min de folie où tout le monde s’y met et on en met 3 ! Ferran Torres, avec tous les joueurs qu’on a pour ce poste, ne doit jamais être titulaire c’est un super sub pour l’instant et il doit s’en contenter. Cancelo top top top joueur ! VISCA BARCA;2023-09-23T18:30:31.000Z;fr
Ferran Torres;"Une légende dit que Ferran Torres est meilleur remplaçant que titulaire. 
Comme Marco Asensio l’était au Real";2023-09-23T17:03:27.000Z;fr
Ferran Torres;bu sezon daha net torreira'yı öne baskıya gönderiyoruz.. bu sefer baskı kırıldığında kerem demirbay yada sergio oliveira merkezde en geride yakalanıyor.. torreira da iyi niyetli gelmeye çalışsa da orası biraz yumuşak kaliyor.. bu tercih.. okan hoca böyle tercih ediyor ama birqz;2023-09-24T11:19:38.000Z;tr
Ferran Torres;Creo que la elección de Ferran hoy, facilita la faena al autobús del Celta. Ferran no es regateador, no encara, y eso hace que su par sólo tenga que seguirle la marca. Yo sacaba a Lamine Yamal en breve.;2023-09-23T17:10:16.000Z;es
Ferran Torres;How the hell is FERNANDO TORRES only 87 rated? ;2023-09-22T13:02:44.000Z;en
Ferran Torres;"El pais despide a un ciudadano de bien, demócrata, íntegro, profesional, solidario, dedicado y sobre todo digno de ser imitado.
Sus enseñanzas seguirán siendo un faro para quienes transitamos su camino.
Su legado y ejemplo seguirá siempre en nuestros corazones.";2023-09-21T15:17:48.000Z;es
Ferran Torres;Torres was genuinely motivated to succeed, but his anxiety often got the better of him. However, he repaid his £50 million transfer fee with his iconic goal at Camp Nou.;2023-09-22T05:21:35.000Z;en
Ferran Torres;La sortie d’un certain Ferran Torres;2023-09-23T20:31:23.000Z;fr
Ferran Torres;Ferrán Torres es mejor que Rodrygo actualmente;2023-09-24T20:54:54.000Z;es
Ferran Torres;"La nota negativa a part de la lesió de De Jong: Ferran Torres ha tornat a la normalitat.

Almenys s’haurà acabat aquest hype absurd que hi havia. 

#frac1 #BarçaCelta";2023-09-23T19:34:34.000Z;ca
Ferran Torres;Ferran Torres;2023-09-24T13:10:56.000Z;es
Ferran Torres;Je ramène Ferran Torres;2023-09-24T15:27:56.000Z;fr
Ferran Torres;"Ferran torres , 
Balde .. 

Don't be Selfish, square it to Felix and Lewandowski.. 

Regards Xavi 
@OnlyFansJavi";2023-09-23T19:15:07.000Z;en
Ferran Torres;" Ter Stegen 
 Cancelo
 Kounde
 Christensen 
 Marcos Alonso
 Oriol Romeu 
 Frenkie
 Gündogan 
 Ferran Torres
 Lewandowski ";2023-09-24T08:01:40.000Z;ca
Ferran Torres;Ferran Torres is a disaster look how Barca look better since him come to off;2023-09-23T18:24:27.000Z;en
Ferran Torres;2 de precisión comme Ferran Torres;2023-09-23T18:14:57.000Z;es
Ferran Torres;" Les notes des joueurs :

 Ter Stegen 
 Cancelo
 Kounde
 Christensen 
 Marcos Alonso
 Oriol Romeu 
 Frenkie
 Gündogan ";2023-09-23T22:45:13.000Z;ca
Ferran Torres;"Waaaaaaaaa
Les gars avaient déjà jeté les tickets.
Ouï
Barça...
3       2
Yesssss
.
On doit vendre Ferran Torres.
#BarcaCelta";2023-09-23T18:32:14.000Z;fr
Ferran Torres;" Ter Stegen 
 Cancelo
 Kounde
 Christensen 
 Marcos Alonso
 Oriol Romeu 
 Frenkie
 Gündogan 
 Ferran Torres
 Lewandowski ";2023-09-24T08:01:40.000Z;ca
Ferran Torres;Ferran Torres is a disaster look how Barca look better since him come to off;2023-09-23T18:24:27.000Z;en
Ferran Torres;2 de precisión comme Ferran Torres;2023-09-23T18:14:57.000Z;es
Ferran Torres;" Les notes des joueurs :

 Ter Stegen 
 Cancelo
 Kounde
 Christensen 
 Marcos Alonso
 Oriol Romeu 
 Frenkie
 Gündogan ";2023-09-23T22:45:13.000Z;ca
Ferran Torres;"Waaaaaaaaa
Les gars avaient déjà jeté les tickets.
Ouï
Barça...
3       2
Yesssss
.
On doit vendre Ferran Torres.
#BarcaCelta";2023-09-23T18:32:14.000Z;fr
Ferran Torres;"72' Raphinha ENTRE à la place de Ferran Torres ! 

𝗙𝗖 𝗕𝗔𝗥𝗖𝗘𝗟𝗢𝗡𝗘  -  𝗖𝗘𝗟𝗧𝗔 𝗩𝗜𝗚𝗢";2023-09-23T18:04:25.000Z;fr
Ferran Torres;Foi só tirar o horroroso do Ferran Torres... Leva é rabo;2023-09-23T18:19:28.000Z;pt
Ferran Torres;"Ferran Torres qui like un tweet de 
@elena18bd
 bdkzbdkdkz le multiverse ULTIME";2023-09-23T22:32:32.000Z;es
Ferran Torres;Ferran Torres being Ferran Torres;2023-09-23T17:59:31.000Z;en
Ferran Torres;Je ressemble à deux goutes d’eau à ferran torres mais y’a aucune fille qui me cours après je comprends pas;2023-09-24T19:08:13.000Z;fr
Ferran Torres;"Des mecs m’ont expliquer que Ferran Torres était plus fort que Lewandowski PTDRRRR.

Bande de tocard";2023-09-23T19:10:46.000Z;fr
Ferran Torres;Actuellement, en super sub;2023-09-23T21:20:54.000Z;fr
Ferran Torres;Il ne mérite pas d'être titulaire pour l'instant;2023-09-24T10:09:43.000Z;fr
Ferran Torres;"25/30
Power / México 2014 (visita)

Espero les guste

#chainsawman";2023-09-26T02:01:12.000Z;es
Ferran Torres;Ferran Torres #BarçaSevilla;2023-09-29T20:37:25.000Z;es
Ferran Torres;Que ironía que un exponente de la corrupción y de la ignorancia para gobernar como tú, intente opinar sobre algo que deberías de estar pagando con cárcel, tu gobierno es un referente de los tiempos más rapaces y saqueadores, tú deberías de estar preso, eso es irrefutable pendjo;2023-09-26T23:14:11.000Z;es
Ferran Torres;Ferran Torres #BarçaSevilla;2023-09-29T21:16:18.000Z;es
Ferran Torres;"tw honorífico a este guaje:
- odia a los mileuristas panzudos
- se ha follado más travelos que laporta
- fue a la telebasura a poner a bailar a 4 charos 
- peleó rueda con rueda contra marc márquez 
- hizo que ferran torres sacara su prime
- desaparece de las redes
- no";2023-09-29T12:04:59.000Z;es
Ferran Torres;#MIRONEWS Resistamos, peleemos cada día en nuestros ambientes, queda la recta final ¡ESTAMOS GANANDO! Por eso están echando el resto ¡PERO NO LES FUNCIONA! La gente se atreve, los países reaccionan, los colaboracionistas huyen. No decaiga. Rechace al esfínter. Un aullido.;2023-09-27T15:03:32.000Z;es
Ferran Torres;"FERRAN TORRES EU ESTOU MANDANDO VOCÊ VOLTAR A SER O EL TUBARÓN OU SEREI OBRIGADA A TOMAR MEDIDAS DRÁSTICAS

(sdds vida)";2023-10-01T03:16:03.000Z;pt
Ferran Torres;#MIRONEWS Nos lo meten por los ojos. Están PRESIONANDO a todas las empresas e instituciones para que a toda prisa nos muestren esfínter, porque ven la desafección popular. Las empresas son COBARDES, ponen lo que sea para recibir privilegios. Un aullido #sacalesloscolores;2023-09-26T11:10:47.000Z;es
Ferran Torres;" @rac1
 confirma la información adelantada por 
@tjuanmarti
 y 
@sanantheone
 

 Ferran Torres será el “9” de esta noche.";2023-09-26T17:40:18.000Z;es
Ferran Torres;"Ter Stegen: ""Fermin doesn't play much, but we saw his influence on the field.""";2023-09-29T21:23:43.000Z;en
Ferran Torres;" Todo parece indicar que Ferran Torres será el 9 ante el Mallorca.

[Vía 
@Marta_Ramon
 ]";2023-09-26T16:55:19.000Z;es
Ferran Torres;"#MIRONEWS ¿Qué puedo hacer yo? DESOBEDECER.
No ceder en el trabajo, elegir dónde comprar, no votar a nadie agendista, no ponerse mascarilla, quejarse en el colegio, en la universidad, en los bancos si ven el esfínter. Nada de huellas de cabrono ni memeces sostenibles. Un aullido";2023-09-26T07:01:24.000Z;es
Ferran Torres;"#MIRONEWS La emergencia la tienen ellos, no es climática; es que su plan SE CAE A TROZOS porque en todo el mundo crece el NEGACIONISMO. Perdamos el miedo a la palabra, ya es bonita, el orgullo negacionista existe y crece. Un aullido.";2023-09-29T13:22:25.000Z;es
Ferran Torres;Ahora la celebración es de Ferran Torres jajsjajjs  https://x.com/gutiifcb/statu/gutiifcb/status/1708163305246753037…;2023-09-30T17:00:21.000Z;es
Ferran Torres;"Hoy titular...

Ferran Torres o Lamine Yamal?";2023-09-29T14:04:18.000Z;es
Ferran Torres;"El PRIME de Ferran Torres ""El Tiburón"" ha durado menos que el Barcelona primero.";2023-09-30T18:53:29.000Z;es
Ferran Torres;ACABA DE FALLECER EL FÚTBOL JOÃO FÉLIX OUT POR FERRAN TORRES CAMBIO #MallorcaBarca;2023-09-29T20:31:46.000Z;ca
Ferran Torres;Yo cuando veo que entra Ferran Torres, pero también entra Sergi Roberto;2023-09-29T20:33:09.000Z;es
Ferran Torres;"Y ganó Pedro, sin salir del banquillo, sin sudar la camiseta y jugando en equipo. Respetó al rival como nadie, aguantó todos los embistes hacia su persona y dejó que Feijóo fuera el protagonista de un tiempo que era para él. 

Pedro es un líder que sabe trabajar en equipo,";2023-09-27T06:19:39.000Z;es
Ferran Torres;"Acaba la primera parte de la crónica de una muerte anunciada. Dentro de 48 horas asistiremos a la segunda parte de esta pérdida de tiempo provocada por Feijóo.

El viernes, que estaré en Madrid, será cuando comience un capítulo más esperanzador para una España más justa y plural";2023-09-27T12:03:31.000Z;es
Ferran Torres; Xavi: “Ferrán Torres and João Felix can interchange positions.”;2023-09-26T19:18:39.000Z;ca
Ferran Torres;Ferran Torres as a sub vs Ferran Torres as a starter.;2023-09-26T20:52:41.000Z;en
Ferran Torres;Cuando se le da el poder a tipos así, tarde o temprano hay sufrimiento. Toda su conducta desde que intentó el fraude en Ferraz anuncia violencia.;2023-09-28T18:51:06.000Z;es
Ferran Torres;"¿Saben algo que me gusta de Fermín?

Qué para llegar a dónde está no lo ha tenido nada sencillo.

Siempre ha estado muy por debajo de sus compañeros a nivel físico y eso hacía que jugara más bien poco.

Ha tenido que luchar como el que más y sabe lo que es la palabra esfuerzo";2023-09-30T10:04:11.000Z;es
Ferran Torres;I speak for everyone barca fan when i say we would sell Ferran Torres and ansu Fati just to get this guy;2023-10-01T10:44:17.000Z;en
Ferran Torres;"""Le decíamos a Pedro Flores 'necesitamos tanto para organizar este evento'. Él se iba, anotaba y venía con una plata en efectivo"": Nicolás Petro se refiere en este audio a los dineros que aportaba Euclides Torres y a una ""empresa fachada"". #PetroSíSabía http://semana.com";2023-09-30T18:35:00.000Z;es
Ferran Torres;"Everything indicates that Iñigo Martínez and Ferran Torres will not start against Sevilla.

— 
@fansjavimiguel";2023-09-28T17:19:17.000Z;ca
Ferran Torres;"Hoy he estado en el Congreso de los Diputados junto con mis compañeras y compañeros del 
@PSOECanarias
.

Se ha votado NO a Feijóo. Empieza 
una nueva etapa. Trabajaremos para lograr los máximos apoyos a la investidura de Pedro Sánchez. 

España necesita un gobierno progresista.";2023-09-29T12:21:26.000Z;es
Ferran Torres;Me pregunto cuantas le perdonó a Casemiro y a Sergio Ramos. Que pueden pensar de esto los equipos perjudicados?;2023-09-26T15:57:06.000Z;es
Ferran Torres;El 'rol' que pensábamos que iba a tener Pablo Torre la temporada es el que realmente está teniendo Fermín López.;2023-09-30T09:13:01.000Z;es
Ferran Torres; Ferran Torres;2023-09-28T15:41:52.000Z;es
Ferran Torres;"FC Barcelona player ratings VS Sevilla:

Stegen 6/10
Cancelo 7/10
Kounde 7/10
Christensen 6/10
Balde 6/10
Raphinha 6/10
Gavi 8/10
Gundogan 6/10
Lamine Yamal 7/10
Lewandowski 6/10
João Felix 5/10

Fermin Lopez 7/10";2023-09-29T21:12:40.000Z;ca
Ferran Torres;"Xavi, sobre Fermín: “Es un gran jugador; domina las dos piernas. No pierde balones, tiene uno contra uno, tiene disparo desde lejos… Nos puede ayudar mucho. Trabaja, es solidario… estoy muy contento por él”.";2023-09-29T21:37:13.000Z;es
Ferran Torres;"Entrevista a Nicolás Petro por La Fiscalía

La Fiscalía: ¿El actual presidente Gustavo Petro conoce a Euclides Torres?

Nicolás Petro: Sí, conoce a Euclides Torres. Lo conoció a través de Armando Benedetti. Recuerdo que después de la manifestación del 10 de septiembre, hubo una";2023-09-30T14:56:24.000Z;es
Ferran Torres;".
@RogerTorello
: ""Fermín was the savior in the match against Mallorca, and ran the show against Sevilla too. He replaced Raphinha wonderfully, and his good form is begging for a start against Porto.""";2023-09-30T09:30:00.000Z;en
Ferran Torres;Ferran Torres;2023-10-01T10:19:37.000Z;es
Ferran Torres;Rashford is the greatest false image in the history of football, his purple patch nearly tricked us into believing he’s on the same level as the likes of Ferran Torres and Raphinha.;2023-09-30T15:04:10.000Z;en
Ferran Torres;"Ferran Torres will be the number 9 tonight. 
@rac1";2023-09-26T17:35:27.000Z;en
Ferran Torres;"El PRIME de Ferran Torres ""El Tiburón"" ha durado menos que el Atlético de Madrid en la Champions.";2023-09-26T20:52:09.000Z;es
Ferran Torres;Ferran Torres #BarçaSevilla;2023-09-29T20:37:25.000Z;es
Ferran Torres;Cuando en el Barça se debatía sobre el futuro de Fermín, Xavi solo necesitó ver un entrenamiento de Fermín para saber que tenía hueco en su plantilla. Por lo que sea, un solo entrenamiento fue necesario. Cuando tienes claro lo que quieres, detectar el talento es muy, muy fácil.;2023-09-29T21:29:10.000Z;es
Ferran Torres;"tw honorífico a este guaje:
- odia a los mileuristas panzudos
- se ha follado más travelos que laporta
- fue a la telebasura a poner a bailar a 4 charos 
- peleó rueda con rueda contra marc márquez 
- hizo que ferran torres sacara su prime
- desaparece de las redes
- no";2023-09-29T12:04:59.000Z;es
Ferran Torres;#MIRONEWS La prueba de que están perdiendo, de que somos más, es que en lugar de marcarnos, han optado por marcarse ellos mismos. Quien lleve el ESFÍNTER es un cobarde colaboracionista que antepone su beneficio personal al de su gente. Un aullido #sacalesloscolores;2023-09-27T07:37:57.000Z;es
Ferran Torres;#MIRONEWS Nos lo meten por los ojos. Están PRESIONANDO a todas las empresas e instituciones para que a toda prisa nos muestren esfínter, porque ven la desafección popular. Las empresas son COBARDES, ponen lo que sea para recibir privilegios. Un aullido #sacalesloscolores;2023-09-26T11:10:47.000Z;es
Ferran Torres;"Fermín n'était pas titulaire dans les catégories inférieurs de la Masía.
Fermín a accepté de partir en prêt car n'avait pas de place au Barça Atlétic, performe maintenant en équipe première du Barça.

Fermín a eu de la patience et a priorisé sa formation avant le fait de vouloir";2023-09-29T21:21:13.000Z;fr
Ferran Torres;ferran torres;2023-09-30T11:48:34.000Z;es
Ferran Torres;" Ferran Torres sur IG : ""Une autre victoire et toujours le stade complet à la maison... C'est Montjuïc ! """;2023-09-29T22:36:58.000Z;fr
Ferran Torres;Ferran Torres highlights vs Mallorca 4K UHD | Valencia where it started  | Next David Villa? ;2023-09-26T21:35:02.000Z;en
Ferran Torres;Tchouameni copiándole la celebración a Ferran Torres, todos quieren ser como el tiburón ;2023-09-30T17:52:58.000Z;es
Ferran Torres;"FERRAN TORRES EU ESTOU MANDANDO VOCÊ VOLTAR A SER O EL TUBARÓN OU SEREI OBRIGADA A TOMAR MEDIDAS DRÁSTICAS

(sdds vida)";2023-10-01T03:16:03.000Z;pt
Ferran Torres;Ferran Torres as a sub vs Ferran Torres as a starter.;2023-09-26T20:52:41.000Z;en
Ferran Torres;Entra Ferrán Torres #ElTiburón, sale Joao Félix;2023-09-29T20:32:28.000Z;es
Ferran Torres;"Cuenta 
@sergisoleMD
 que, pese a estar en dinámica con el primer equipo del Barça, Fermin no ha dejado los estudios de lado con un plan adaptado.

Ayer, luego de haber marcado su primer gol oficial con la camiseta del Barça en Liga, Fermin fue a entrenar por la mañana y por la";2023-09-28T06:56:02.000Z;es
Ferran Torres;"Ferran Torres will be the number 9 tonight. 
@rac1";2023-09-26T17:35:27.000Z;en
Ferran Torres;"Everything indicates that Iñigo Martínez and Ferran Torres will not start against Sevilla.

— 
@fansjavimiguel";2023-09-28T17:19:17.000Z;ca
Ferran Torres;"Me dire que je vais regarder un classico avec Ferran Torres et Joselu. 

Jamais je n’y aurait cru si vous me l’aviez dit y’a 10 ans. 

Profitons parce que quand ils partirons on vas pleurer très fort ";2023-09-29T19:22:24.000Z;fr
Ferran Torres;Ferran starting as a striker tonight. The world is not ready for what’s about to happen.;2023-09-26T18:27:53.000Z;en
Ferran Torres;What if Ferran Torres is a Shark from the bench and a fish when he starts;2023-09-26T21:56:47.000Z;en
Ferran Torres;" @rac1
 confirma la información adelantada por 
@tjuanmarti
 y 
@sanantheone
 

 Ferran Torres será el “9” de esta noche.";2023-09-26T17:40:18.000Z;es
Ferran Torres;Ferrán Torres stepping into the striker role today ;2023-09-26T17:48:57.000Z;en
Ferran Torres; Ferran Torres;2023-09-28T15:41:52.000Z;es
Ferran Torres; - Ferran Torres replaces Joao Felix.;2023-09-29T20:30:56.000Z;es
Ferran Torres;"| Ferran Torres for club and country this season, including pre season..

As a starter: 239 mins, 1 goal.

As a sub: 202 mins, 7 goals + 1 assist.";2023-09-27T12:30:46.000Z;en
Ferran Torres;Al Of. Sebastián Torres lo asaltaron 4 chorros, se defendió y mató a uno. Lo habían condenado por “exceso en la legítima defensa” a 3 años en suspenso. Ahora casación lo condenó directamente por Homicidio con una pena de hasta 25 años! Estamos defendiéndolo. Cumplió con su Deber;2023-09-28T20:07:35.000Z;es
Ferran Torres;Torreira'nın yanında güvenebileceğimiz bir isim olsa Torreira'yı biraz ilerde kullanmak fena olmazdı. Fiorentina böyle yapıyordu ve 5 gol 2 asist katkısı aldı. Bizde de ileriye çıktığı her an gol olarak geri döndü. (Bu sezon Trabzonspor ve Hull City maçlarında yaptığı pres sonucu;2023-09-28T13:55:46.000Z;tr
Ferran Torres;" Ferreras: ""Una regeneración total, un proceso de limpieza es imprescindible en la federación y en el arbitraje español, ya no hay sospechas, hay certezas, hay corrupción, es una vergüenza lo que ha vivido el fútbol de este país durante mínimo 20 años.""";2023-09-28T09:55:07.000Z;es
Ferran Torres;"| Fermin left his studies last season as he went to Linares on loan where he performed excellently.

Despite being promoted to Barça first team dynamics now, he does not want to leave his studies and plans accordingly. [
@sergisoleMD
]";2023-09-28T07:37:19.000Z;en
Ferran Torres;I wrote about Fermín López almost 2 years ago. And you can still clearly see that his ability on the ball hasn't changed since then. Thanks to his season at Linares, where he developed a lot, now he is able to compete at the top level. Honestly, he has exceeded all of my;2023-09-29T23:07:50.000Z;en
Ferran Torres;Cuando se le da el poder a tipos así, tarde o temprano hay sufrimiento. Toda su conducta desde que intentó el fraude en Ferraz anuncia violencia.;2023-09-28T18:51:06.000Z;es
Ferran Torres;".
@RogerTorello
: ""Fermín was the savior in the match against Mallorca, and ran the show against Sevilla too. He replaced Raphinha wonderfully, and his good form is begging for a start against Porto.""";2023-09-30T09:30:00.000Z;en
Ferran Torres;Ferran Torres plays today.;2023-09-29T17:09:44.000Z;en
Ferran Torres;"Ferran Torres ha dado un pase que lo firmaría Iniesta 

Tiene más calidad de lo que muchos creen ";2023-09-29T20:48:41.000Z;es
Ferran Torres;Not tweeting until Ferran Torres scores;2023-09-28T01:59:50.000Z;en
Ferran Torres;"Everything indicates that Iñigo Martínez and Ferran Torres will not start against Sevilla.

— 
@fansjavimiguel";2023-09-28T18:32:29.000Z;ca
